provider_id,provider_name,service_type,countries_covered,contact_info,user_rating_avg,review_count,is_verified
239,Myanmar Payment Gateway,payment_gateway,[9],"{""website"": ""https://www.2c2p.co.mm"", ""email"": ""contact@2c2p.co.mm"", ""phone"": ""+95245079565"", ""address"": ""Contact for detailed address information""}",4.8,552,True
240,Laos Consulting,consulting,[8],"{""website"": ""https://www.laosconsulting-la.com"", ""email"": ""contact@laosconsulting-la.com"", ""phone"": ""+856266884778"", ""address"": ""Contact for detailed address information""}",4.5,787,False
241,Worldwide 会计服务,accounting,"[1, 2, 8, 9, 10]","{""website"": ""https://www.会计服务asiapacific.global"", ""email"": ""info@会计服务asiapacific.global"", ""phone"": ""+23549266406"", ""address"": ""Contact for detailed address information""}",4.3,958,False
242,支付网关 Philippines,payment_gateway,[6],"{""website"": ""https://www.philippinespaymentgateway-ph.com"", ""email"": ""contact@philippinespaymentgateway-ph.com"", ""phone"": ""+63290021434"", ""address"": ""Contact for detailed address information""}",4.3,144,False
243,LA Trade Solutions,customs_clearance,[8],"{""website"": ""https://www.clearfastla.com.la"", ""email"": ""contact@clearfastla.com.la"", ""phone"": ""+856237488543"", ""address"": ""Contact for detailed address information""}",4.3,788,True
244,保险服务 Philippines,insurance,[6],"{""website"": ""https://www.保险服务philippines.co.ph"", ""email"": ""contact@保险服务philippines.co.ph"", ""phone"": ""+63238239734"", ""address"": ""Contact for detailed address information""}",4.4,587,True
245,Southeast Asia 翻译服务,translation,"[4, 9, 10]","{""website"": ""https://www.global翻译服务.global"", ""email"": ""info@global翻译服务.global"", ""phone"": ""+37630662995"", ""address"": ""Contact for detailed address information""}",4.6,4675,True
246,Regional 咨询服务 Solutions,consulting,"[3, 4, 6, 8]","{""website"": ""https://www.global咨询服务.com"", ""email"": ""info@global咨询服务.com"", ""phone"": ""+4273121325"", ""address"": ""Contact for detailed address information""}",5.0,4856,True
247,Malaysia Legal Partners,legal,[4],"{""website"": ""https://www.malaysiacorporatelegal-my.com"", ""email"": ""contact@malaysiacorporatelegal-my.com"", ""phone"": ""+60242131742"", ""address"": ""Contact for detailed address information""}",4.4,775,True
248,Thailand Payment Gateway,payment_gateway,[2],"{""website"": ""https://www.thailand支付网关.com.th"", ""email"": ""contact@thailand支付网关.com.th"", ""phone"": ""+66259178871"", ""address"": ""Contact for detailed address information""}",4.7,2598,True
249,Thai Customs Broker,customs_clearance,[6],"{""website"": ""https://www.philippinesimport/exportservices-ph.com"", ""email"": ""contact@philippinesimport/exportservices-ph.com"", ""phone"": ""+63299958313"", ""address"": ""Contact for detailed address information""}",4.7,3041,True
250,Malaysia 履单服务,fulfillment,[4],"{""website"": ""https://www.履单服务malaysia-my.com"", ""email"": ""contact@履单服务malaysia-my.com"", ""phone"": ""+60213329082"", ""address"": ""Contact for detailed address information""}",4.1,700,True
251,UPS,logistics,"[1, 2, 3, 4, 5, 6]","{""website"": ""https://www.ups.com"", ""email"": ""contact@ups.com"", ""phone"": ""+7835407155""}",4.3,5544,True
252,MOLPay,payment_gateway,"[1, 2, 3, 4, 5, 6]","{""website"": ""https://www.molpay.com"", ""email"": ""contact@molpay.com"", ""phone"": ""+86777072217""}",4.0,9087,True
253,Accountants VN,accounting,[3],"{""website"": ""https://www.accountantsvn.co.vn"", ""email"": ""contact@accountantsvn.co.vn"", ""phone"": ""+84210939946"", ""address"": ""Contact for detailed address information""}",4.6,2673,False
254,Shopify Partners,ecommerce_platform,[6],"{""website"": ""https://www.philippinesecommerceplatform.com.ph"", ""email"": ""contact@philippinesecommerceplatform.com.ph"", ""phone"": ""+63250434569"", ""address"": ""Contact for detailed address information""}",4.6,4819,False
255,Digital Marketing SEA,marketing_agency,"[4, 6, 8, 10]","{""website"": ""https://www.营销代理asiapacific.global"", ""email"": ""info@营销代理asiapacific.global"", ""phone"": ""+76764381684"", ""address"": ""Contact for detailed address information""}",4.6,839,True
256,Indonesia Import/Export Services,customs_clearance,[1],"{""website"": ""https://www.indonesiacustomsbroker-id.com"", ""email"": ""contact@indonesiacustomsbroker-id.com"", ""phone"": ""+62284483390"", ""address"": ""Contact for detailed address information""}",4.5,2554,True
257,GrabPay,payment_gateway,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","{""website"": ""https://www.grabpay.com"", ""email"": ""contact@grabpay.com"", ""phone"": ""+58923022066""}",4.4,7273,True
258,Thailand 履单服务,fulfillment,[2],"{""website"": ""https://www.履单服务thailand.co.th"", ""email"": ""contact@履单服务thailand.co.th"", ""phone"": ""+66299226521"", ""address"": ""Contact for detailed address information""}",4.5,1835,False
259,Vietnam Fulfillment,fulfillment,[3],"{""website"": ""https://www.vietnamfulfillment.co.vn"", ""email"": ""contact@vietnamfulfillment.co.vn"", ""phone"": ""+84258773578"", ""address"": ""Contact for detailed address information""}",4.8,1187,True
260,Philippines Corporate Legal,legal,[6],"{""website"": ""https://www.phbusinesslawyers-ph.com"", ""email"": ""contact@phbusinesslawyers-ph.com"", ""phone"": ""+63297149877"", ""address"": ""Contact for detailed address information""}",4.7,1766,True
261,GrabPay,payment_gateway,[6],"{""website"": ""https://www.philippinespaymentgateway-ph.com"", ""email"": ""contact@philippinespaymentgateway-ph.com"", ""phone"": ""+63288444283"", ""address"": ""Contact for detailed address information""}",4.6,792,True
262,Laos Import/Export Services,customs_clearance,[8],"{""website"": ""https://www.clearfastla-la.com"", ""email"": ""contact@clearfastla-la.com"", ""phone"": ""+856261600587"", ""address"": ""Contact for detailed address information""}",4.7,4205,True
263,支付网关 Malaysia,payment_gateway,[4],"{""website"": ""https://www.my支付网关solutions.com.my"", ""email"": ""contact@my支付网关solutions.com.my"", ""phone"": ""+60281015391"", ""address"": ""Contact for detailed address information""}",4.8,1696,False
264,Southeast Asia 会计服务,accounting,"[2, 9, 10]","{""website"": ""https://www.asean会计服务.world"", ""email"": ""info@asean会计服务.world"", ""phone"": ""+83452800372"", ""address"": ""Contact for detailed address information""}",4.6,3129,False
265,LA 保险服务 Solutions,insurance,[8],"{""website"": ""https://www.laosinsurance.co.la"", ""email"": ""contact@laosinsurance.co.la"", ""phone"": ""+856296255552"", ""address"": ""Contact for detailed address information""}",4.8,1781,True
266,ASEAN 保险服务,insurance,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","{""website"": ""https://www.保险服务network.global"", ""email"": ""info@保险服务network.global"", ""phone"": ""+4654814228"", ""address"": ""Contact for detailed address information""}",4.4,807,True
267,Cambodia Financial Advisors,accounting,[7],"{""website"": ""https://www.cambodiafinancialadvisors.co.kh"", ""email"": ""contact@cambodiafinancialadvisors.co.kh"", ""phone"": ""+855296882945"", ""address"": ""Contact for detailed address information""}",4.7,3921,True
268,电商平台 Myanmar,ecommerce_platform,[9],"{""website"": ""https://www.myanmarecommerceplatform-mm.com"", ""email"": ""contact@myanmarecommerceplatform-mm.com"", ""phone"": ""+95221391529"", ""address"": ""Contact for detailed address information""}",4.4,980,True
269,Shopify Partners,ecommerce_platform,"[1, 5, 6, 7, 8, 9]","{""website"": ""https://www.worldwide电商平台.world"", ""email"": ""info@worldwide电商平台.world"", ""phone"": ""+92680343783"", ""address"": ""Contact for detailed address information""}",4.9,4374,True
270,IT服务 Asia Pacific,it_services,"[1, 3, 4, 10]","{""website"": ""https://www.globalit服务.world"", ""email"": ""info@globalit服务.world"", ""phone"": ""+39263773406"", ""address"": ""Contact for detailed address information""}",4.2,671,False
271,翻译服务 Laos,translation,[8],"{""website"": ""https://www.laos翻译服务-la.com"", ""email"": ""contact@laos翻译服务-la.com"", ""phone"": ""+856273111807"", ""address"": ""Contact for detailed address information""}",4.3,650,True
272,Philippines 保险服务,insurance,[6],"{""website"": ""https://www.philippinesinsurance.co.ph"", ""email"": ""contact@philippinesinsurance.co.ph"", ""phone"": ""+63291806133"", ""address"": ""Contact for detailed address information""}",4.5,2139,True
273,Philippines Fulfillment,fulfillment,[6],"{""website"": ""https://www.philippinesfulfillment-ph.com"", ""email"": ""contact@philippinesfulfillment-ph.com"", ""phone"": ""+63233460122"", ""address"": ""Contact for detailed address information""}",4.8,3329,True
274,咨询服务 Thailand,consulting,[2],"{""website"": ""https://www.咨询服务thailand.co.th"", ""email"": ""contact@咨询服务thailand.co.th"", ""phone"": ""+66230061082"", ""address"": ""Contact for detailed address information""}",5.0,2918,True
275,LA Trade Solutions,customs_clearance,[8],"{""website"": ""https://www.latradesolutions.co.la"", ""email"": ""contact@latradesolutions.co.la"", ""phone"": ""+856282190223"", ""address"": ""Contact for detailed address information""}",4.1,597,False
276,BN Business Lawyers,legal,[10],"{""website"": ""https://www.legalsolutionsbn.com.bn"", ""email"": ""contact@legalsolutionsbn.com.bn"", ""phone"": ""+673228501919"", ""address"": ""Contact for detailed address information""}",4.3,907,True
277,Digital Marketing SEA,marketing_agency,"[1, 2, 6, 9, 10]","{""website"": ""https://www.southeastasiamarketingagency.asia"", ""email"": ""info@southeastasiamarketingagency.asia"", ""phone"": ""+49759025254"", ""address"": ""Contact for detailed address information""}",4.9,4970,True
278,Thailand Fulfillment,fulfillment,[2],"{""website"": ""https://www.thailandfulfillment-th.com"", ""email"": ""contact@thailandfulfillment-th.com"", ""phone"": ""+66212807374"", ""address"": ""Contact for detailed address information""}",4.4,905,False
279,Digital Laos,marketing_agency,[8],"{""website"": ""https://www.e-commercemarketinglaos.com.la"", ""email"": ""contact@e-commercemarketinglaos.com.la"", ""phone"": ""+856244246120"", ""address"": ""Contact for detailed address information""}",4.6,4447,True
280,Shopify Partners,ecommerce_platform,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","{""website"": ""https://www.shopifypartners.com"", ""email"": ""contact@shopifypartners.com"", ""phone"": ""+6734203040""}",4.6,6075,True
281,咨询服务 Malaysia,consulting,[4],"{""website"": ""https://www.咨询服务malaysia.co.my"", ""email"": ""contact@咨询服务malaysia.co.my"", ""phone"": ""+60259878639"", ""address"": ""Contact for detailed address information""}",4.3,294,False
282,Vietnam Freight Services,logistics,[3],"{""website"": ""https://www.fedex.com.vn"", ""email"": ""contact@fedex.com.vn"", ""phone"": ""+84290628458"", ""address"": ""Contact for detailed address information""}",4.6,3833,True
283,Vietnam Customs Agent,customs_clearance,"[3, 4, 5, 6, 7, 8, 10]","{""website"": ""https://www.global清关服务.asia"", ""email"": ""info@global清关服务.asia"", ""phone"": ""+96732630198"", ""address"": ""Contact for detailed address information""}",4.3,440,True
284,Myanmar Freight Services,logistics,[9],"{""website"": ""https://www.kerrylogistics-mm.com"", ""email"": ""contact@kerrylogistics-mm.com"", ""phone"": ""+95299966862"", ""address"": ""Contact for detailed address information""}",4.4,224,True
285,Philippines 支付网关,payment_gateway,[6],"{""website"": ""https://www.philippines支付网关-ph.com"", ""email"": ""contact@philippines支付网关-ph.com"", ""phone"": ""+63221015451"", ""address"": ""Contact for detailed address information""}",4.6,3738,False
286,Indonesia 咨询服务,consulting,[1],"{""website"": ""https://www.indonesiaconsulting.co.id"", ""email"": ""contact@indonesiaconsulting.co.id"", ""phone"": ""+62257853201"", ""address"": ""Contact for detailed address information""}",4.4,946,False
287,LA 翻译服务 Solutions,translation,[8],"{""website"": ""https://www.laostranslation.com.la"", ""email"": ""contact@laostranslation.com.la"", ""phone"": ""+856219988899"", ""address"": ""Contact for detailed address information""}",4.8,2635,True
288,ASEAN 营销代理,marketing_agency,"[1, 2, 4, 5, 6, 7, 8, 9, 10]","{""website"": ""https://www.营销代理network.global"", ""email"": ""info@营销代理network.global"", ""phone"": ""+73535523048"", ""address"": ""Contact for detailed address information""}",4.7,840,True
289,LA IT服务 Solutions,it_services,[8],"{""website"": ""https://www.laosit服务.com.la"", ""email"": ""contact@laosit服务.com.la"", ""phone"": ""+856231167594"", ""address"": ""Contact for detailed address information""}",4.3,543,False
290,Thailand Import/Export Services,customs_clearance,[2],"{""website"": ""https://www.thaicustomsbroker.co.th"", ""email"": ""contact@thaicustomsbroker.co.th"", ""phone"": ""+66284497295"", ""address"": ""Contact for detailed address information""}",4.5,3227,True
291,Myanmar Payment Gateway,payment_gateway,[9],"{""website"": ""https://www.mm支付网关solutions.com.mm"", ""email"": ""contact@mm支付网关solutions.com.mm"", ""phone"": ""+95272666978"", ""address"": ""Contact for detailed address information""}",4.8,2731,True
292,Accountants TH,accounting,[2],"{""website"": ""https://www.thtaxconsultants.com.th"", ""email"": ""contact@thtaxconsultants.com.th"", ""phone"": ""+66234129848"", ""address"": ""Contact for detailed address information""}",4.7,3030,True
293,Laos IT服务,it_services,[8],"{""website"": ""https://www.laosit服务-la.com"", ""email"": ""contact@laosit服务-la.com"", ""phone"": ""+856267392550"", ""address"": ""Contact for detailed address information""}",4.3,708,False
294,履单服务 Indonesia,fulfillment,[1],"{""website"": ""https://www.id履单服务solutions.com.id"", ""email"": ""contact@id履单服务solutions.com.id"", ""phone"": ""+62267391008"", ""address"": ""Contact for detailed address information""}",4.4,989,True
295,J&T Express,logistics,[1],"{""website"": ""https://www.ninjavan.com.id"", ""email"": ""contact@ninjavan.com.id"", ""phone"": ""+62261823953"", ""address"": ""Contact for detailed address information""}",4.2,234,False
296,Philippines Cargo Solutions,logistics,[6],"{""website"": ""https://www.philippinescargosolutions.com.ph"", ""email"": ""contact@philippinescargosolutions.com.ph"", ""phone"": ""+63259868435"", ""address"": ""Contact for detailed address information""}",4.4,285,False
297,Worldwide 咨询服务,consulting,"[1, 3, 5, 6, 7, 8, 9, 10]","{""website"": ""https://www.asean咨询服务.global"", ""email"": ""info@asean咨询服务.global"", ""phone"": ""+95936938122"", ""address"": ""Contact for detailed address information""}",5.0,2597,True
298,Thailand 支付网关,payment_gateway,[2],"{""website"": ""https://www.stripe-th.com"", ""email"": ""contact@stripe-th.com"", ""phone"": ""+66211110403"", ""address"": ""Contact for detailed address information""}",5.0,4277,True
299,Malaysia Customs Services,customs_clearance,[10],"{""website"": ""https://www.bruneicustomsbroker-bn.com"", ""email"": ""contact@bruneicustomsbroker-bn.com"", ""phone"": ""+673215037877"", ""address"": ""Contact for detailed address information""}",4.8,2449,True
300,Regional IT服务 Solutions,it_services,"[1, 3, 8]","{""website"": ""https://www.globalit服务.global"", ""email"": ""info@globalit服务.global"", ""phone"": ""+58667875574"", ""address"": ""Contact for detailed address information""}",4.6,529,True
301,翻译服务 Singapore,translation,[5],"{""website"": ""https://www.singaporetranslation.com.sg"", ""email"": ""contact@singaporetranslation.com.sg"", ""phone"": ""+65271662442"", ""address"": ""Contact for detailed address information""}",4.5,4545,True
302,会计服务 Network,accounting,"[3, 6]","{""website"": ""https://www.asean会计服务.world"", ""email"": ""info@asean会计服务.world"", ""phone"": ""+87918576462"", ""address"": ""Contact for detailed address information""}",4.4,331,False
303,Regional IT服务 Solutions,it_services,"[1, 2, 3, 4, 5, 6, 7, 9]","{""website"": ""https://www.it服务network.com"", ""email"": ""info@it服务network.com"", ""phone"": ""+34727020222"", ""address"": ""Contact for detailed address information""}",4.6,553,True
304,E-commerce Marketing Myanmar,marketing_agency,[9],"{""website"": ""https://www.southeastasiamarketingagency-mm.com"", ""email"": ""contact@southeastasiamarketingagency-mm.com"", ""phone"": ""+95226368012"", ""address"": ""Contact for detailed address information""}",4.8,2038,True
305,Indonesia Marketing Hub,marketing_agency,[1],"{""website"": ""https://www.e-commercemarketingpro-id.com"", ""email"": ""contact@e-commercemarketingpro-id.com"", ""phone"": ""+62228292899"", ""address"": ""Contact for detailed address information""}",4.6,4450,True
306,MM 翻译服务 Solutions,translation,[9],"{""website"": ""https://www.myanmar翻译服务.co.mm"", ""email"": ""contact@myanmar翻译服务.co.mm"", ""phone"": ""+95210971551"", ""address"": ""Contact for detailed address information""}",4.6,716,False
307,Xendit,payment_gateway,[9],"{""website"": ""https://www.2c2p-mm.com"", ""email"": ""contact@2c2p-mm.com"", ""phone"": ""+95265921733"", ""address"": ""Contact for detailed address information""}",4.8,3309,True
308,Singapore Legal Partners,legal,[5],"{""website"": ""https://www.singaporecorporatelegal.com.sg"", ""email"": ""contact@singaporecorporatelegal.com.sg"", ""phone"": ""+65262773261"", ""address"": ""Contact for detailed address information""}",4.6,658,False
309,PH Trade Solutions,customs_clearance,[6],"{""website"": ""https://www.philippinescustomsbroker.co.ph"", ""email"": ""contact@philippinescustomsbroker.co.ph"", ""phone"": ""+63236399178"", ""address"": ""Contact for detailed address information""}",4.1,132,False
310,履单服务 Network,fulfillment,"[1, 2, 3, 5, 6, 8, 9, 10]","{""website"": ""https://www.asean履单服务.com"", ""email"": ""info@asean履单服务.com"", ""phone"": ""+70894280810"", ""address"": ""Contact for detailed address information""}",4.5,4243,True
311,Brunei Consulting,consulting,[10],"{""website"": ""https://www.bruneiconsulting-bn.com"", ""email"": ""contact@bruneiconsulting-bn.com"", ""phone"": ""+673284931342"", ""address"": ""Contact for detailed address information""}",4.5,1999,False
312,Myanmar Insurance,insurance,[9],"{""website"": ""https://www.mm保险服务solutions.com.mm"", ""email"": ""contact@mm保险服务solutions.com.mm"", ""phone"": ""+95254832364"", ""address"": ""Contact for detailed address information""}",4.8,2913,True
313,Myanmar Fulfillment,fulfillment,[9],"{""website"": ""https://www.myanmarfulfillment-mm.com"", ""email"": ""contact@myanmarfulfillment-mm.com"", ""phone"": ""+95272555665"", ""address"": ""Contact for detailed address information""}",4.3,446,True
314,Myanmar Cargo Solutions,logistics,[9],"{""website"": ""https://www.mmexpresslogistics.com.mm"", ""email"": ""contact@mmexpresslogistics.com.mm"", ""phone"": ""+95276365629"", ""address"": ""Contact for detailed address information""}",4.7,1814,True
315,保险服务 Myanmar,insurance,[9],"{""website"": ""https://www.myanmarinsurance-mm.com"", ""email"": ""contact@myanmarinsurance-mm.com"", ""phone"": ""+95214617183"", ""address"": ""Contact for detailed address information""}",4.3,510,False
316,Cambodia 翻译服务,translation,[7],"{""website"": ""https://www.cambodiatranslation.com.kh"", ""email"": ""contact@cambodiatranslation.com.kh"", ""phone"": ""+855283253857"", ""address"": ""Contact for detailed address information""}",4.7,1774,True
317,International 电商平台,ecommerce_platform,"[1, 2, 4, 6, 8, 10]","{""website"": ""https://www.regional电商平台solutions.com"", ""email"": ""info@regional电商平台solutions.com"", ""phone"": ""+14151422420"", ""address"": ""Contact for detailed address information""}",4.3,104,True
318,Laos It Services,it_services,[8],"{""website"": ""https://www.laositservices.com.la"", ""email"": ""contact@laositservices.com.la"", ""phone"": ""+856251181735"", ""address"": ""Contact for detailed address information""}",4.5,3688,True
319,ClearFast VN,customs_clearance,[3],"{""website"": ""https://www.vietnamcustomsbroker-vn.com"", ""email"": ""contact@vietnamcustomsbroker-vn.com"", ""phone"": ""+84219766493"", ""address"": ""Contact for detailed address information""}",4.3,812,False
320,International 保险服务,insurance,"[1, 2, 3, 4, 5, 6, 7, 9]","{""website"": ""https://www.worldwide保险服务.global"", ""email"": ""info@worldwide保险服务.global"", ""phone"": ""+20536204797"", ""address"": ""Contact for detailed address information""}",4.4,796,True
321,UPS,logistics,[4],"{""website"": ""https://www.malaysiacargosolutions.com.my"", ""email"": ""contact@malaysiacargosolutions.com.my"", ""phone"": ""+60252571403"", ""address"": ""Contact for detailed address information""}",4.5,1744,True
322,Thai Customs Broker,customs_clearance,[10],"{""website"": ""https://www.bruneicustomsbroker-bn.com"", ""email"": ""contact@bruneicustomsbroker-bn.com"", ""phone"": ""+673211806251"", ""address"": ""Contact for detailed address information""}",4.4,971,True
323,J&T Express,logistics,"[1, 3, 4, 8, 9]","{""website"": ""https://www.j&texpress.global"", ""email"": ""info@j&texpress.global"", ""phone"": ""+18560618037"", ""address"": ""Contact for detailed address information""}",4.3,875,True
324,Worldwide 清关服务,customs_clearance,"[4, 7, 8]","{""website"": ""https://www.worldwide清关服务.global"", ""email"": ""info@worldwide清关服务.global"", ""phone"": ""+35166789580"", ""address"": ""Contact for detailed address information""}",4.3,319,True
325,ASEAN 物流服务,logistics,"[7, 8]","{""website"": ""https://www.物流服务network.world"", ""email"": ""info@物流服务network.world"", ""phone"": ""+24166268357"", ""address"": ""Contact for detailed address information""}",4.8,1682,True
326,E-commerce Marketing Singapore,marketing_agency,[5],"{""website"": ""https://www.digitalmarketingsea.co.sg"", ""email"": ""contact@digitalmarketingsea.co.sg"", ""phone"": ""+65261316481"", ""address"": ""Contact for detailed address information""}",4.8,3633,True
327,Digital Indonesia,marketing_agency,[1],"{""website"": ""https://www.e-commercemarketingindonesia.co.id"", ""email"": ""contact@e-commercemarketingindonesia.co.id"", ""phone"": ""+62226208670"", ""address"": ""Contact for detailed address information""}",4.7,826,True
328,Myanmar Ecommerce Platform,ecommerce_platform,[9],"{""website"": ""https://www.shopifypartners.com.mm"", ""email"": ""contact@shopifypartners.com.mm"", ""phone"": ""+95251865522"", ""address"": ""Contact for detailed address information""}",4.7,3431,True
329,翻译服务 Singapore,translation,[5],"{""website"": ""https://www.singaporetranslation.com.sg"", ""email"": ""contact@singaporetranslation.com.sg"", ""phone"": ""+65270778530"", ""address"": ""Contact for detailed address information""}",4.2,384,False
330,翻译服务 Singapore,translation,[5],"{""website"": ""https://www.sg翻译服务solutions-sg.com"", ""email"": ""contact@sg翻译服务solutions-sg.com"", ""phone"": ""+65259896388"", ""address"": ""Contact for detailed address information""}",4.1,174,False
331,Indonesia It Services,it_services,[1],"{""website"": ""https://www.indonesiaitservices-id.com"", ""email"": ""contact@indonesiaitservices-id.com"", ""phone"": ""+62221152708"", ""address"": ""Contact for detailed address information""}",4.1,603,False
332,Myanmar Corporate Legal,legal,[9],"{""website"": ""https://www.myanmarlegalpartners.com.mm"", ""email"": ""contact@myanmarlegalpartners.com.mm"", ""phone"": ""+95260813198"", ""address"": ""Contact for detailed address information""}",4.4,725,False
333,Accountants MM,accounting,[9],"{""website"": ""https://www.myanmaraccountingservices.co.mm"", ""email"": ""contact@myanmaraccountingservices.co.mm"", ""phone"": ""+95246288590"", ""address"": ""Contact for detailed address information""}",4.6,992,True
334,WooCommerce Experts,ecommerce_platform,[5],"{""website"": ""https://www.shopifypartners.com.sg"", ""email"": ""contact@shopifypartners.com.sg"", ""phone"": ""+65230923701"", ""address"": ""Contact for detailed address information""}",4.5,4860,True
335,Indonesia 电商平台,ecommerce_platform,[1],"{""website"": ""https://www.shopifypartners.co.id"", ""email"": ""contact@shopifypartners.co.id"", ""phone"": ""+62291178562"", ""address"": ""Contact for detailed address information""}",4.3,736,True
336,Malaysia Legal Partners,legal,[4],"{""website"": ""https://www.malaysiacorporatelegal.co.my"", ""email"": ""contact@malaysiacorporatelegal.co.my"", ""phone"": ""+60210468274"", ""address"": ""Contact for detailed address information""}",4.6,2110,False
337,Philippines IT服务,it_services,[6],"{""website"": ""https://www.philippinesitservices.com.ph"", ""email"": ""contact@philippinesitservices.com.ph"", ""phone"": ""+63295164112"", ""address"": ""Contact for detailed address information""}",4.2,359,True
338,会计服务 Network,accounting,"[2, 3, 4, 6, 7, 10]","{""website"": ""https://www.regional会计服务solutions.asia"", ""email"": ""info@regional会计服务solutions.asia"", ""phone"": ""+64266005321"", ""address"": ""Contact for detailed address information""}",4.8,1049,True
339,Southeast Asia 支付网关,payment_gateway,"[1, 9, 10]","{""website"": ""https://www.支付网关network.world"", ""email"": ""info@支付网关network.world"", ""phone"": ""+34426138959"", ""address"": ""Contact for detailed address information""}",4.8,4326,False
340,Vietnam Customs Agent,customs_clearance,[2],"{""website"": ""https://www.ptindocustomsclearance.co.th"", ""email"": ""contact@ptindocustomsclearance.co.th"", ""phone"": ""+66290042503"", ""address"": ""Contact for detailed address information""}",4.2,700,True
341,Thailand 履单服务,fulfillment,[2],"{""website"": ""https://www.thailand履单服务-th.com"", ""email"": ""contact@thailand履单服务-th.com"", ""phone"": ""+66259267702"", ""address"": ""Contact for detailed address information""}",4.3,395,True
342,Xendit,payment_gateway,[9],"{""website"": ""https://www.支付网关myanmar-mm.com"", ""email"": ""contact@支付网关myanmar-mm.com"", ""phone"": ""+95271747297"", ""address"": ""Contact for detailed address information""}",4.7,3025,True
343,J&T Express,logistics,[7],"{""website"": ""https://www.ninjavan.co.kh"", ""email"": ""contact@ninjavan.co.kh"", ""phone"": ""+855243334357"", ""address"": ""Contact for detailed address information""}",4.5,1883,True
344,Kerry Logistics,logistics,"[2, 3, 4, 5, 6]","{""website"": ""https://www.kerrylogistics.com"", ""email"": ""contact@kerrylogistics.com"", ""phone"": ""+31387173014""}",4.2,7106,True
345,Xendit,payment_gateway,[8],"{""website"": ""https://www.支付网关laos.co.la"", ""email"": ""contact@支付网关laos.co.la"", ""phone"": ""+856251334168"", ""address"": ""Contact for detailed address information""}",4.5,1949,True
346,Worldwide 咨询服务,consulting,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","{""website"": ""https://www.global咨询服务.com"", ""email"": ""info@global咨询服务.com"", ""phone"": ""+97191483381"", ""address"": ""Contact for detailed address information""}",4.4,596,True
347,Social Media Solutions,marketing_agency,"[1, 2, 3, 6]","{""website"": ""https://www.socialmediasolutions.com"", ""email"": ""contact@socialmediasolutions.com"", ""phone"": ""+33900321653""}",4.3,8123,True
348,Vietnam Accounting Services,accounting,[3],"{""website"": ""https://www.vntaxconsultants.co.vn"", ""email"": ""contact@vntaxconsultants.co.vn"", ""phone"": ""+84255741352"", ""address"": ""Contact for detailed address information""}",4.6,4124,True
349,Brunei Legal Partners,legal,[10],"{""website"": ""https://www.legalsolutionsbn-bn.com"", ""email"": ""contact@legalsolutionsbn-bn.com"", ""phone"": ""+673234505147"", ""address"": ""Contact for detailed address information""}",4.4,844,False
350,LA 翻译服务 Solutions,translation,[8],"{""website"": ""https://www.la翻译服务solutions.co.la"", ""email"": ""contact@la翻译服务solutions.co.la"", ""phone"": ""+856259522447"", ""address"": ""Contact for detailed address information""}",4.6,2157,True
351,Shopify Partners,ecommerce_platform,"[1, 2, 3, 4, 5, 7, 8, 9, 10]","{""website"": ""https://www.international电商平台.global"", ""email"": ""info@international电商平台.global"", ""phone"": ""+97982376257"", ""address"": ""Contact for detailed address information""}",4.5,819,True
352,咨询服务 Laos,consulting,[8],"{""website"": ""https://www.la咨询服务solutions-la.com"", ""email"": ""contact@la咨询服务solutions-la.com"", ""phone"": ""+856277158152"", ""address"": ""Contact for detailed address information""}",4.7,4635,False
353,咨询服务 Network,consulting,"[1, 4, 5, 6, 7, 8, 9]","{""website"": ""https://www.asean咨询服务.world"", ""email"": ""info@asean咨询服务.world"", ""phone"": ""+91787990033"", ""address"": ""Contact for detailed address information""}",4.9,662,True
354,LA Tax Consultants,accounting,[8],"{""website"": ""https://www.lataxconsultants.co.la"", ""email"": ""contact@lataxconsultants.co.la"", ""phone"": ""+856273988730"", ""address"": ""Contact for detailed address information""}",4.3,268,False
355,Stripe,payment_gateway,[10],"{""website"": ""https://www.bruneipaymentgateway-bn.com"", ""email"": ""contact@bruneipaymentgateway-bn.com"", ""phone"": ""+673291068673"", ""address"": ""Contact for detailed address information""}",4.7,3624,False
356,Legal Solutions TH,legal,[2],"{""website"": ""https://www.thailandcorporatelegal-th.com"", ""email"": ""contact@thailandcorporatelegal-th.com"", ""phone"": ""+66243796937"", ""address"": ""Contact for detailed address information""}",4.5,2587,False
357,VN 保险服务 Solutions,insurance,[3],"{""website"": ""https://www.保险服务vietnam.co.vn"", ""email"": ""contact@保险服务vietnam.co.vn"", ""phone"": ""+84262608247"", ""address"": ""Contact for detailed address information""}",4.7,4236,True
358,IT服务 Vietnam,it_services,[3],"{""website"": ""https://www.vietnamit服务.co.vn"", ""email"": ""contact@vietnamit服务.co.vn"", ""phone"": ""+84219815196"", ""address"": ""Contact for detailed address information""}",4.1,567,False
359,Global 支付网关,payment_gateway,"[3, 4, 9, 10]","{""website"": ""https://www.regional支付网关solutions.global"", ""email"": ""info@regional支付网关solutions.global"", ""phone"": ""+55123795591"", ""address"": ""Contact for detailed address information""}",4.4,966,True
